PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-SCIENCE AND ENGINEERING TECHNICAL,NR-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-SCIENCE AND ENGINEERING TECHNICAL,NR-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-SCIENCE AND ENGINEERING TECHNICAL,NR-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-SCIENCE AND ENGINEERING TECHNICAL,NR-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NT,NT-DEMONSTRATION ADMINISTRATIVE AND TECHNICAL,NT-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NU,NU-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S TECHNICIAN AND ADMINISTRATIVE SUPPORT CAREER PATH,NU-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NU,NU-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S TECHNICIAN AND ADMINISTRATIVE SUPPORT CAREER PATH,NU-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NU,NU-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S TECHNICIAN AND ADMINISTRATIVE SUPPORT CAREER PATH,NU-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NV,NV-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S NUCLEAR MATERIALS COURIER CAREER PATH,NV-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NX,"NX- EXECUTIVE-LEVEL AND MANAGERIAL POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82",NX-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NX,"NX- EXECUTIVE-LEVEL AND MANAGERIAL POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82",NX-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NY,"NY-ALL OTHER POSITIONS IN THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, P.L. 103-82, SUBTITLE G, SECTION",NY-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NZ,NZ-NATIONAL ZOOLOGICAL PARK POLICE,NZ-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NZ,NZ-NATIONAL ZOOLOGICAL PARK POLICE,NZ-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NZ,NZ-NATIONAL ZOOLOGICAL PARK POLICE,NZ-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-31
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-42
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-51
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-52
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-53
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-60
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-70
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,OR,OR-EMPLOYEES OF THE OFFICE OF FINANCIAL RESEARCH (OFR) WITHIN THE DEPARTMENT OF THE TREASURY,OR-80
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PD,PD-TREASURY DEMONSTRATION PROJECT POSITIONS,PD-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PQ,"PQ-GOVERNMENT PRINTING OFFICE, POLICE, DAY RATE",PQ-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PU,"PU-GOVERNMENT PRINTING OFFICE, WHITE-COLLAR, 10% NIGHT RATE",PU-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PZ,"PZ-GOVERNMENT PRINTING OFFICE, POLICE, 10% NIGHT RATE",PZ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PZ,"PZ-GOVERNMENT PRINTING OFFICE, POLICE, 10% NIGHT RATE",PZ-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PZ,"PZ-GOVERNMENT PRINTING OFFICE, POLICE, 10% NIGHT RATE",PZ-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,PZ,"PZ-GOVERNMENT PRINTING OFFICE, POLICE, 10% NIGHT RATE",PZ-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,RA,RA-DEPARTMENT OF AGRICULTURE POSITIONS IN THE SENIOR SCIENTIFIC RESEARCH SERVICE,RA-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,RF,RF-EMPLOYEES APPOINTED AND COMPENSATED AS SPECIAL CONSULTANTS UNDER 42 U.S.C. 209(F). INCLUDES NON-CITIZENS WHOSE,RF-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,RG,RG-SCIENTISTS APPOINTED AS FELLOWS AND COMPENSATED UNDER 42 U.S.C. 209(G). INCLUDES NON-CITIZENS WHOSE EMPLOYMENT,RG-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,RS,RS-SENIOR BIOMEDICAL RESEARCH SERVICE,RS-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SK,"SK-SEC EMPLOYEES FORMERLY UNDER THE GS, GM, AND EZ PAY PLANS",SK-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SN,SN-SENIOR LEVEL SYSTEM,SN-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SO,SO-SEC EMPLOYEES FORMERLY UNDER THE ES PAY PLAN,SO-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SP,SP-PARK POLICE,SP-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SS,SS-SENIOR STAFF POSITIONS,SS-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-E
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-F
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-G
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-H
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-I
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-J
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-K
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SV,SV-TRANSPORTATION SECURITY ADMINISTRATION EMPLOYEES OTHER THAN EXECUTIVES,SV-L
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SW,SW-TRANSPORTATION SECURITY ADMINISTRATION EXECUTIVES,SW-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,SW,SW-TRANSPORTATION SECURITY ADMINISTRATION EXECUTIVES,SW-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-AA
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CB
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-CM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-DM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-ED
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-EE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-EG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-EM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-FM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-KG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-LG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-OD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-OE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-OG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-OM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-PD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TP,TP-TEACHING POSITIONS,TP-PE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,TR,TR-POLICE FORCES OF THE U.S. MINT AND BUREAU OF ENGRAVING AND PRINTING,TR-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VC,VC-CANTEEN SERVICE,VC-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VE,VE-VETERANS CANTEEN SERVICE EXECUTIVES ONLY,VE-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VE,VE-VETERANS CANTEEN SERVICE EXECUTIVES ONLY,VE-18
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VE,VE-VETERANS CANTEEN SERVICE EXECUTIVES ONLY,VE-19
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VE,VE-VETERANS CANTEEN SERVICE EXECUTIVES ONLY,VE-20
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VM,VM-MEDICAL AND DENTAL,VM-DE
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VM,VM-MEDICAL AND DENTAL,VM-PH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VM,VM-MEDICAL AND DENTAL,VM-T0
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VN,VN-NURSING,VN-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,VP,VP-CLINICAL PODIATRISTS AND OPTOMETRISTS SCHEDULE,VP-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-01
